,File,Foraging (Y/N),Seal_Presence,Date,File_Timestamp,Time_In_1,Time_Out_1,Time_In_2,Time_Out_2,Time_In_3,Time_Out_3,Time_In_4,Time_Out_4,Time_In_5,Time_Out_5,Time_In_6,Time_Out_6,Cumulative_Time_m,Cumulative_Time_s,TAST_Status,Notes
,May_23_2025_131113_1820,,N,6/2/2025,2:17:58 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1821,,N,6/2/2025,2:24:56 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1822,,N,6/2/2025,2:32:10 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1823,,N,6/2/2025,2:39:44 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1824,,N,6/2/2025,2:47:26 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1825,,N,6/2/2025,2:54:58 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1826,,N,6/2/2025,3:02:34 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1827,,N,6/2/2025,3:10:28 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1828,,N,6/2/2025,3:18:08 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1829,,N,6/2/2025,3:25:56 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1830,,N,6/2/2025,3:33:44 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1831,,N,6/2/2025,3:41:30 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1832,N,Y,6/2/2025,3:49:18 PM,22:45:10,22:45:19,,,,,,,,,,,0:00:09,9.00,OFF,
,May_23_2025_131113_1833,,N,6/2/2025,3:57:10 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1834,,N,6/2/2025,4:05:04 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1835,,N,6/2/2025,4:13:02 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1836,,N,6/2/2025,4:21:16 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1837,,N,6/2/2025,4:29:26 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1838,N,Y,6/2/2025,4:37:44 PM,23:30:51,23:31:05,,,,,,,,,,,0:00:14,14.00,OFF,
,May_23_2025_131113_1839,,N,6/2/2025,4:46:18 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1840,,Y,6/2/2025,4:54:56 PM,23:51:43,23:51:56,,,,,,,,,,,0:00:13,13.00,OFF,
,May_23_2025_131113_1841,,N,6/2/2025,5:03:18 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1842,,N,6/2/2025,5:11:42 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1843,,N,6/2/2025,5:19:56 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1844,,N,6/2/2025,5:28:06 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1845,,N,6/2/2025,5:36:12 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1846,,N,6/2/2025,5:44:20 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1847,,N,6/2/2025,5:52:36 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1848,N,Y,6/2/2025,6:00:38 PM,0:57:09,0:57:27,0:57:12,0:57:26,,,,,,,,,0:00:32,32.00,OFF,
,May_23_2025_131113_1849,,N,6/2/2025,6:08:20 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1850,,N,6/2/2025,6:15:50 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1851,,N,6/2/2025,6:23:20 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1852,,N,6/2/2025,6:30:52 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1853,,N,6/2/2025,6:38:16 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1854,,N,6/2/2025,6:45:52 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1855,N,Y,6/2/2025,6:53:28 PM,1:46:42,1:46:47,,,,,,,,,,,0:00:05,5.00,OFF,
,May_23_2025_131113_1856,,N,6/2/2025,7:00:56 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1857,,N,6/2/2025,7:08:28 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1858,,N,6/2/2025,7:16:08 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1859,,N,6/2/2025,7:23:58 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1860,,N,6/2/2025,7:31:56 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1861,N,Y,6/2/2025,7:39:58 PM,2:34:15,2:34:23,2:34:30,2:34:50,,,,,,,,,0:00:28,28.00,OFF,
,May_23_2025_131113_1862,,N,6/2/2025,7:48:02 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1863,N,Y,6/2/2025,7:56:14 PM,2:49:02,2:49:46,,,,,,,,,,,0:00:44,44.00,OFF,
,May_23_2025_131113_1864,,N,6/2/2025,8:04:28 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1865,,N,6/2/2025,8:12:42 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1866,,N,6/2/2025,8:20:44 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1867,,N,6/2/2025,8:28:54 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1868,,N,6/2/2025,8:37:20 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1869,,N,6/2/2025,8:45:40 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1870,,N,6/2/2025,8:54:00 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1871,N,Y,6/2/2025,9:02:24 PM,3:57:32,3:57:39,,,,,,,,,,,0:00:07,7.00,OFF,
,May_23_2025_131113_1872,,N,6/2/2025,9:10:56 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1873,,N,6/2/2025,9:19:36 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1874,N,Y,6/2/2025,9:28:18 PM,4:26:56,4:27:04,,,,,,,,,,,0:00:08,8.00,OFF,
,May_23_2025_131113_1875,,N,6/2/2025,9:36:40 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1876,,N,6/2/2025,9:44:50 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1877,,N,6/2/2025,9:52:48 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1878,,N,6/2/2025,10:00:52 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1879,,N,6/2/2025,10:09:06 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1880,,N,6/2/2025,10:16:46 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1881,N,Y,6/2/2025,10:24:52 PM,5:23:22,5:23:47,,,,,,,,,,,0:00:25,25.00,OFF,
,May_23_2025_131113_1882,,N,6/2/2025,10:33:08 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1883,N,Y,6/2/2025,10:41:34 PM,5:34:21,5:34:38,,,,,,,,,,,0:00:17,17.00,OFF,
,May_23_2025_131113_1884,,N,6/2/2025,10:50:10 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1885,,N,6/2/2025,10:58:54 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1886,N,Y,6/2/2025,11:07:38 PM,6:05:59,6:06:10,,,,,,,,,,,0:00:11,11.00,OFF,
,May_23_2025_131113_1887,,N,6/2/2025,11:16:24 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1888,N,Y,6/2/2025,11:25:10 PM,6:18:22,6:18:42,,,,,,,,,,,0:00:20,20.00,OFF,
,May_23_2025_131113_1889,,N,6/2/2025,11:33:56 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1890,,N,6/2/2025,11:42:38 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1891,,N,6/2/2025,11:51:22 PM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_1892,,N,6/3/2025,12:00:10 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1893,,N,6/3/2025,12:08:52 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1894,,N,6/3/2025,12:17:34 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1895,,N,6/3/2025,12:25:52 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1896,,N,6/3/2025,12:33:50 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1897,,N,6/3/2025,12:41:42 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1898,,N,6/3/2025,12:49:36 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1899,,N,6/3/2025,12:57:36 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1900,,N,6/3/2025,1:05:02 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1901,,N,6/3/2025,1:12:32 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1902,,N,6/3/2025,1:20:06 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1903,,N,6/3/2025,1:27:50 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1904,,N,6/3/2025,1:35:48 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1905,,N,6/3/2025,1:43:54 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1906,,N,6/3/2025,1:52:04 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1907,,N,6/3/2025,2:00:00 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1908,,N,6/3/2025,2:07:22 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1909,,N,6/3/2025,2:14:48 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1910,,N,6/3/2025,2:22:52 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1911,N,Y,6/3/2025,2:30:52 AM,9:24:44,9:25:01,,,,,,,,,,,0:00:17,17.00,ON,
,May_23_2025_131113_1912,,N,6/3/2025,2:38:56 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1913,,N,6/3/2025,2:46:58 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1914,,N,6/3/2025,2:55:10 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1915,,N,6/3/2025,3:03:18 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1916,,N,6/3/2025,3:11:30 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1917,,N,6/3/2025,3:19:46 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1918,,N,6/3/2025,3:28:12 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1919,,N,6/3/2025,3:36:26 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1920,,N,6/3/2025,3:44:36 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1921,,N,6/3/2025,3:52:42 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1922,,N,6/3/2025,4:00:54 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1923,,N,6/3/2025,4:09:00 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1924,,N,6/3/2025,4:16:58 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1925,,N,6/3/2025,4:24:46 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1926,,N,6/3/2025,4:32:26 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1927,,N,6/3/2025,4:40:00 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1928,,N,6/3/2025,4:47:22 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1929,,N,6/3/2025,4:54:56 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1930,,N,6/3/2025,5:02:40 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1931,,N,6/3/2025,5:10:40 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1932,,N,6/3/2025,5:18:50 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1933,,N,6/3/2025,5:26:44 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1934,,N,6/3/2025,5:34:56 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1935,,N,6/3/2025,5:43:02 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1936,,N,6/3/2025,5:51:00 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1937,,N,6/3/2025,5:58:50 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1938,,N,6/3/2025,6:06:44 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1939,,N,6/3/2025,6:14:48 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1940,,N,6/3/2025,6:23:00 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1941,,N,6/3/2025,6:31:24 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1942,N,Y,6/3/2025,6:39:58 AM,13:37:51,13:37:57,,,,,,,,,,,0:00:06,6.00,ON,
,May_23_2025_131113_1943,,N,6/3/2025,6:48:24 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1944,,N,6/3/2025,6:56:30 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1945,,N,6/3/2025,7:04:18 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1946,,N,6/3/2025,7:12:20 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1947,,N,6/3/2025,7:20:36 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1948,,N,6/3/2025,7:29:08 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1949,,N,6/3/2025,7:37:36 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1950,,N,6/3/2025,7:45:48 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1951,,N,6/3/2025,7:53:40 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1952,,N,6/3/2025,8:01:40 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1953,,N,6/3/2025,8:09:48 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1954,,N,6/3/2025,8:17:56 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1955,,N,6/3/2025,8:26:06 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1956,,N,6/3/2025,8:34:22 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1957,,N,6/3/2025,8:42:54 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1958,,N,6/3/2025,8:51:32 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1959,,N,6/3/2025,9:00:02 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1960,,N,6/3/2025,9:08:34 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1961,,N,6/3/2025,9:16:48 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1962,,N,6/3/2025,9:24:56 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1963,,N,6/3/2025,9:33:16 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1964,,N,6/3/2025,9:41:36 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1965,,N,6/3/2025,9:50:06 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1966,,N,6/3/2025,9:58:50 AM,,,,,,,,,,,,,0,0.00,ON,Something swimming around but it is too small to be a seal at 0.7-0.8 m
,May_23_2025_131113_1967,,N,6/3/2025,10:07:18 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1968,,N,6/3/2025,10:15:24 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1969,,N,6/3/2025,10:23:30 AM,,,,,,,,,,,,,0,0.00,ON,A bright object but really does not move or give indication it is a seal
,May_23_2025_131113_1970,,N,6/3/2025,10:31:30 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1971,,N,6/3/2025,10:39:26 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1972,,N,6/3/2025,10:47:28 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1973,,N,6/3/2025,10:55:28 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1974,,N,6/3/2025,11:03:10 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1975,,N,6/3/2025,11:10:48 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1976,,N,6/3/2025,11:18:30 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1977,,N,6/3/2025,11:26:12 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1978,,N,6/3/2025,11:33:54 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1979,,N,6/3/2025,11:41:46 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1980,,N,6/3/2025,11:49:38 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1981,,N,6/3/2025,11:57:32 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1982,,N,6/3/2025,12:05:30 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1983,,N,6/3/2025,12:13:20 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1984,,N,6/3/2025,12:21:08 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1985,,N,6/3/2025,12:28:58 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1986,,N,6/3/2025,12:36:46 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1987,,N,6/3/2025,12:44:42 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1988,,N,6/3/2025,12:52:34 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1989,,N,6/3/2025,1:00:40 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1990,,N,6/3/2025,1:08:40 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1991,,N,6/3/2025,1:16:44 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1992,,N,6/3/2025,1:24:52 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1993,,N,6/3/2025,1:32:54 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1994,,N,6/3/2025,1:40:58 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1995,,N,6/3/2025,1:49:08 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1996,,N,6/3/2025,1:57:12 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1997,,N,6/3/2025,2:05:20 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1998,,N,6/3/2025,2:13:24 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_1999,,N,6/3/2025,2:21:36 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2000,,N,6/3/2025,2:29:48 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2001,,N,6/3/2025,2:37:50 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2002,,N,6/3/2025,2:45:50 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2003,,N,6/3/2025,2:53:10 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2004,,N,6/3/2025,3:00:26 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2005,,N,6/3/2025,3:07:44 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2006,,N,6/3/2025,3:14:50 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2007,,N,6/3/2025,3:22:02 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2008,,N,6/3/2025,3:29:28 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2009,,N,6/3/2025,3:37:06 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2010,,N,6/3/2025,3:44:02 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2011,,N,6/3/2025,3:51:14 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2012,,N,6/3/2025,3:58:40 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2013,,N,6/3/2025,4:05:54 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2014,,N,6/3/2025,4:13:22 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2015,,N,6/3/2025,4:21:02 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2016,,N,6/3/2025,4:28:38 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2017,,N,6/3/2025,4:36:14 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2018,,N,6/3/2025,4:43:52 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2019,,N,6/3/2025,4:51:18 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2020,,N,6/3/2025,4:58:42 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2021,,N,6/3/2025,5:06:24 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2022,,N,6/3/2025,5:13:58 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2023,,N,6/3/2025,5:21:14 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2024,,N,6/3/2025,5:28:40 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2025,,N,6/3/2025,5:36:24 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2026,,N,6/3/2025,5:44:36 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2027,,N,6/3/2025,5:52:54 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2028,,N,6/3/2025,6:01:06 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2029,,N,6/3/2025,6:09:20 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2030,,N,6/3/2025,6:17:20 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2031,,N,6/3/2025,6:25:10 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2032,,N,6/3/2025,6:32:58 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2033,,N,6/3/2025,6:40:46 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2034,,N,6/3/2025,6:48:30 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2035,,N,6/3/2025,6:55:54 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2036,,N,6/3/2025,7:03:02 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2037,,N,6/3/2025,7:10:00 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2038,,N,6/3/2025,7:17:02 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2039,,N,6/3/2025,7:23:58 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2040,,N,6/3/2025,7:31:02 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2041,,N,6/3/2025,7:38:16 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2042,,N,6/3/2025,7:45:42 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2043,,N,6/3/2025,7:52:56 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2044,,N,6/3/2025,8:00:14 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2045,,N,6/3/2025,8:07:34 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2046,,N,6/3/2025,8:14:44 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2047,,N,6/3/2025,8:21:40 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2048,,N,6/3/2025,8:28:34 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2049,,N,6/3/2025,8:35:38 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2050,,N,6/3/2025,8:42:44 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2051,,N,6/3/2025,8:49:50 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2052,,N,6/3/2025,8:56:56 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2053,,N,6/3/2025,9:04:02 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2054,,N,6/3/2025,9:11:12 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2055,,N,6/3/2025,9:18:32 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2056,,N,6/3/2025,9:26:06 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2057,,N,6/3/2025,9:33:52 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2058,,N,6/3/2025,9:41:44 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2059,,N,6/3/2025,9:49:42 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2060,,N,6/3/2025,9:57:40 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2061,,N,6/3/2025,10:05:38 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2062,,N,6/3/2025,10:13:34 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2063,,N,6/3/2025,10:21:44 PM,,,,,,,,,,,,,0,0.00,ON,
