taxonomic_path	common_name	% samples positive in project
Plantae;Chlorophyta;Chlorodendrophyceae;Chlorodendrales;Chlorodendraceae;Tetraselmis;Tetraselmis cordiformis	Green algae	68.29
Chromista;NA;Dinophyceae;Amphidiniales;Amphidiniaceae;Amphidinium;Amphidinium asymmetricum	""	8.13
Chromista;NA;Dinophyceae;Gymnodiniales;Kareniaceae;Takayama;Takayama cf. pulchellum	Dinoflagellates	60.16
Chromista;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae	Ciliates	64.23
Chromista;Ciliophora;Nassophorea;Synhymeniida;Orthodonellidae	Ciliates	49.59
Animalia;Cnidaria;Staurozoa;Stauromedusae	Stalked jellyfish	20.33
Animalia;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Styela;Styela clava	Asian tunicate	1.63
Fungi;Chytridiomycota;Chytridiomycetes;Rhizophydiales	""	19.51
Chromista;NA;Dinophyceae;Peridiniales;Diplopsaliaceae	Dinoflagellates	18.7
Chromista;NA;Bigyra;Thraustochytrida;Thraustochytriaceae;Aplanochytrium	Chromists	32.52
Plantae;Rhodophyta;Florideophyceae;Halymeniales;Halymeniaceae	Red algae	12.2
Protozoa;Euglenozoa;Euglenida;Petalomonadida;Scytomonadidae;Petalomonas	Euglenoids	21.14
Animalia;Arthropoda;Hexanauplia;Poecilostomatoida	Arthropod	19.51
Archaea;Candidatus Thermoplasmatota;Candidatus Poseidoniia;Candidatus Poseidoniales;Candidatus Thalassarchaeaceae;Candidatus Thalassarchaeum;Candidatus Thalassoarchaea mediterranii	Archaea	87.8
Chromista;Apicomplexa;Conoidasida;Eugregarinorida;Lecudinidae;Paralecudina;Paralecudina anankea	Chromists	11.38
Plantae;Streptophyta;Magnoliopsida;Asterales;Asteraceae	""	67.48
Chromista;Ciliophora;Oligohymenophorea;Philasterida;Cinetochilidae;Sathrophilus	Ciliates	65.04
Animalia;Arthropoda;Ostracoda;Podocopida;Cyprididae	""	4.88
Chromista;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium rubrum	Dinoflagellates	46.34
Chromista;NA;Chrysophyceae;NA;NA;NA;Chrysophyceae sp. I8	Golden-brown algae	43.09
Animalia;Cnidaria;Anthozoa;Ceriantharia;Cerianthidae;Pachycerianthus;Pachycerianthus fimbriatus	Anthozoans	0.81
Chromista;Oomycota;NA;Pythiales;Pythiaceae;Pythium;Pythium dissotocum	""	5.69
Protozoa;Discosea;Flabellinia	""	1.63
Chromista;NA;Polycystinea;Nassellaria;Plagiacanthidae;Lithomelissa;Lithomelissa setosa	Chromists	34.96
Chromista;NA;Dinophyceae;Peridiniales;Pfiesteriaceae;Chimonodinium;Chimonodinium lomnickii	Dinoflagellates	11.38
Chromista;Bacillariophyta;Coscinodiscophyceae	Diatoms	90.24
Chromista;Endomyxa;NA;Vampyrellida;Leptophryidae;Arachnula;Arachnula impatiens	""	15.45
Chromista;Ciliophora;Oligohymenophorea;Thigmotrichida	Ciliates	77.24
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira punctigera	Diatom	32.52
Animalia;Arthropoda	Arthropod	55.28
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Lauderiaceae;Lauderia	Diatoms	19.51
Animalia;Mollusca;Bivalvia;Adapedonta;Hiatellidae;Panopea;Panopea generosa	Pacific geoduck	11.38
Chromista;NA;Dinophyceae;Gonyaulacales	Dinoflagellates	50.41
Plantae;Streptophyta;Magnoliopsida;Solanales;Convolvulaceae	""	0.81
Animalia;Arthropoda;Insecta;Diptera	""	5.69
Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Oxytricha;Oxytricha sp.	Ciliates	4.07
Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus sp. 7 SUN-2011	Fungi	8.94
Chromista;NA;Dinophyceae;Syndiniales;Eudubosquellidae;Euduboscquella;Euduboscquella cachoni	Dinoflagellates	47.97
Protozoa;NA;Ichthyosporea;Ichthyophonida;Ichthyophonidae;Ichthyophonus	Protozoans	7.32
Chromista;NA;Synurophyceae;Synurales;Mallomonadaceae;Synura;Synura sp.	""	6.5
Plantae;Streptophyta	""	71.54
Chromista;NA;Dinophyceae;Phytodiniales;Phytodiniaceae	Dinoflagellates	55.28
Chromista;NA;Cryptophyceae	Chromists	80.49
Plantae;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Coreopsis;Coreopsis sp. 1154	""	2.44
Chromista;NA;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium thulesense	Dinoflagellates	76.42
Fungi;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;NA;cf. Phlebia sp. CBS 118.16	""	9.76
Chromista;Bacillariophyta;Mediophyceae;Hemiaulales;Hemiaulaceae;Eucampia	Diatoms	66.67
Chromista;Ciliophora;Oligohymenophorea;Philasterida;Uronematidae;Uronemella;Uronemella parafilificum	Ciliates	37.4
Chromista;Ciliophora;Spirotrichea;Tintinnida;Tintinnidae;Eutintinnus;Eutintinnus cf. apertus	Tintinnids	25.2
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia sp. JJW-2009a	Budding Yeasts	26.83
Animalia;Rotifera;Eurotatoria;Ploima;Trichocercidae;Trichocerca;Trichocerca mucosa	Rotifers	41.46
Plantae;Chlorophyta;Ulvophyceae;Cladophorales;Cladophoraceae;Cladophora	""	3.25
Chromista;Bacillariophyta;Bacillariophyceae;Thalassiophysales;Catenulaceae;Amphora;Amphora cf. proteus	Diatoms	34.15
Chromista;NA;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;Karlodinium veneficum	Dinoflagellates	78.86
Chromista;NA;Cryptophyceae;Cryptomonadales	Chromists	2.44
Chromista;Cercozoa;Imbricatea;Thaumatomonadida;Thaumatomastigidae;Protaspis;Protaspis sp. CC-2009a	Chromists	63.41
Bacteria;Pseudomonadota;Deltaproteobacteria;Myxococcales;Polyangiaceae;Sorangium;Sorangium cellulosum	""	1.63
Plantae;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Tephroseris;Tephroseris crispa	Groundsel	65.04
Chromista;NA;Dinophyceae;Syndiniales;Syndiniaceae;Hematodinium;Hematodinium sp. ex Chionoecetes opilio	Dinoflagellates	0.81
Chromista;NA;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium taylorii	Dinoflagellates	4.07
Plantae;Chlorophyta;NA;NA;Pycnococcaceae;Pycnococcus;Pycnococcus provasolii	Green algae	56.91
Plantae;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;Crustomastix	Green algae	75.61
Bacteria;Cyanobacteria;NA;Pseudanabaenales;Leptolyngbyaceae;Leptolyngbya;Leptolyngbya sp. 7M	""	1.63
Chromista;Ciliophora;Spirotrichea;NA;Tontoniidae;Pseudotontonia;Pseudotontonia sp. JG-2011a	Ciliates	38.21
Bacteria;Pseudomonadota;Gammaproteobacteria	""	59.35
Chromista;Bacillariophyta;Bacillariophyceae;Mastogloiales;Achnanthaceae;Achnanthes	Diatoms	10.57
Fungi;Basidiomycota;Tremellomycetes;Filobasidiales	""	14.63
Fungi;Chytridiomycota;Chytridiomycetes	""	69.92
Chromista;Ciliophora;Oligohymenophorea;Pleuronematida;Cyclidiidae;Cyclidium;Cyclidium glaucoma	""	0.81
Protozoa;NA;Ichthyosporea;NA;NA;Pirum;Pirum gemmata	Protozoans	27.64
Chromista;NA;Dinophyceae;Suessiales;Suessiaceae;Protodinium;Protodinium simplex	Dinoflagellates	52.85
Plantae;Streptophyta;Magnoliopsida;Caryophyllales;Cactaceae;Opuntia	""	0.81
Chromista;NA;Dinophyceae;Syndiniales;Duboscquellidae;Duboscquella;Duboscquella sp. Hamana/2003	Dinoflagellates	42.28
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales	Bacteria	11.38
Animalia;Mollusca;Bivalvia;Mytilida;Mytilidae;Modiolus;Modiolus americanus	American horsemussel	40.65
Plantae;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Cymbomonas;Cymbomonas tetramitiformis	Green algae	36.59
Chromista;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros socialis	Diatoms	64.23
Chromista;NA;Dinophyceae;Peridiniales;Peridiniaceae;Scrippsiella;Scrippsiella donghaiensis	Dinoflagellates	91.06
Plantae;Rhodophyta;Compsopogonophyceae;Erythropeltidales	Red algae	11.38
Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;NA;Neiella;Neiella sp.	Γ-proteobacteria	6.5
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae	""	17.07
Chromista;NA;Synurophyceae;Ochromonadales;NA;Acrispumella;Acrispumella msimbaziensis	""	33.33
Chromista;NA;Cryptophyceae;Pyrenomonadales;Geminigeraceae	Chromists	38.21
Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Mariniblastus;Mariniblastus fucicola	""	32.52
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Brenneria	""	0.81
Chromista;Ciliophora;Oligohymenophorea;Sessilida;Vorticellidae	""	27.64
Chromista;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;Strobilidium;Strobilidium caudatum	""	17.07
Chromista;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros debilis	Diatoms	63.41
Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Gonostomatidae;Gonostomum;Gonostomum affine	Ciliates	67.48
Animalia;Arthropoda;Hexanauplia;Calanoida;Pseudocyclopidae;Pseudocyclops;Pseudocyclops sp. Japan-RJH-2004	""	4.07
Plantae;Streptophyta;Magnoliopsida;Sapindales;Sapindaceae;Acer;Acer buergerianum	Taiwan Trident Maple	30.89
Chromista;Haptophyta;NA;Prymnesiales;Prymnesiaceae;Prymnesium;Prymnesium sp.	""	0.81
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium	Blue Mould Rot	55.28
Chromista;NA;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Amylax;Amylax triacantha	Dinoflagellates	13.01
Chromista;NA;Cryptophyceae;NA;NA;NA;Cryptophyta sp. CR-MAL04	Cryptomonads	30.89
Chromista;NA;Cryptophyceae;Kathablepharidacea;Katablepharidaceae;Leucocryptos;Leucocryptos marina	Cryptomonads	44.72
Chromista;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Cylindrotheca;Cylindrotheca closterium	""	3.25
Chromista;NA;Dinophyceae;Syndiniales;Syndiniaceae;Hematodinium;Hematodinium sp. ex Crangon crangon	Dinoflagellates	24.39
Chromista;NA;Xanthophyceae;NA;NA;NA;Xanthophyceae sp. Tow 6/3 P-16w	""	3.25
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Medicago;Medicago arabica	Burclover	49.59
Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae	Bacteria	4.07
Chromista;NA;Dinophyceae;Blastodiniales;NA;Blastodinium	Dinoflagellates	87.8
Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfuriferula;Sulfuriferula nivalis	""	1.63
Chromista;NA;Bigyra;Bicosoecida;Cafeteriaceae;Cafeteria;Cafeteria minima	Chromists	60.98
Chromista;Ciliophora;Oligohymenophorea;Philasterida;Philasteridae;Philaster;Philaster apodigitiformis	Ciliates	57.72
Chromista;NA;Cryptophyceae;Cryptomonadales;Cryptomonadaceae;Cryptomonas	""	78.86
Chromista;NA;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium pohangense	Dinoflagellates	46.34
Plantae;Rhodophyta;Florideophyceae;Gracilariales;Gracilariaceae	Red algae	18.7
Chromista;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium sp. GD1590bp57	Dinoflagellates	18.7
Chromista;Ciliophora;Oligohymenophorea;Philasterida;Uronematidae;Homalogastra;Homalogastra setosa	Ciliates	33.33
Chromista;NA;Centroplasthelida;Pterocystida;Pterocystidae;Pterocystis;Pterocystis sp.	Sun Animalcules	12.2
Chromista;Ciliophora;Litostomatea;Cyclotrichida;Mesodiniidae;Mesodinium	Ciliates	81.3
Plantae;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva flexuosa	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Pelagimonas;Pelagimonas phthalicica	Α-proteobacteria	13.82
Animalia;Annelida;Polychaeta;Sabellida;Oweniidae;Owenia;Owenia fusiformis	Tubeworm	10.57
Plantae;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pterosperma;Pterosperma cristatum	Green algae	23.58
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira oceanica	Diatoms	60.16
Animalia;Cnidaria;Hydrozoa;Leptothecata;Aequoreidae;Aequorea	Hydralike animals	3.25
Animalia;Mollusca;Bivalvia;Pectinida;Pectinidae	Scallops	43.09
Fungi;Ascomycota;Leotiomycetes;Helotiales	""	14.63
Chromista;NA;Dictyochophyceae;Pedinellales;NA;NA;Pedinellales sp. CCMP2098	Brown algae	30.89
Fungi;Mucoromycota;Glomeromycetes	""	41.46
Protozoa;Endomyxa;NA;Gromiida;Gromiidae;Gromia;Gromia oviformis	Protozoans	15.45
Chromista;Ciliophora;Oligohymenophorea;Peniculida;Parameciidae;Paramecium;Paramecium caudatum	""	4.88
Protozoa;NA;Ichthyosporea;Dermocystida	Protozoans	5.69
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Candidatus Endolissoclinum;Candidatus Endolissoclinum faulkneri	""	0.81
Plantae;Streptophyta;Magnoliopsida;Solanales;Solanaceae;Lycium;Lycium sp. YX-2018	""	12.2
Animalia;Arthropoda;Hexanauplia;Cyclopoida;Oithonidae;Oithona	Cyclopoid Copepods	36.59
Chromista;NA;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa;Heterocapsa rotundata	Dinoflagellates	72.36
Animalia;Cnidaria;Anthozoa;Pennatulacea;Pennatulidae;Pennatula;Pennatula aculeata	Thorny sea pen	5.69
Chromista;Ciliophora;Spirotrichea;NA;Strombidiidae;Strombidium;Strombidium sp. SBB99-1	Ciliates	27.64
Chromista;Apicomplexa;Conoidasida;Eugregarinorida;Uradiophoridae;Heliospora;Heliospora caprellae	Chromists	13.82
Bacteria;Pseudomonadota;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio biadhensis	Bacteria	36.59
Chromista;Ciliophora;Litostomatea;Haptorida;Spathidiidae;Balantidion;Balantidion foissneri	""	2.44
Protozoa;NA;Choanoflagellata;Acanthoecida;Stephanoecidae;Calliacantha	Protozoans	49.59
Chromista;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula gregaria	Diatoms	60.16
Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae	""	14.63
Chromista;Apicomplexa;Conoidasida;Eugregarinorida;Porosporidae;Thiriotia;Thiriotia pugettiae	Chromists	65.04
Protozoa;NA;Choanoflagellata;Craspedida;Salpingoecidae;Bicosta;Bicosta minor	Protozoans	49.59
Chromista;NA;Dinophyceae;Gonyaulacales;Goniodomataceae;Psammodinium;Psammodinium inclinatum	Dinoflagellates	6.5
Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Rubrioxytricha	Ciliates	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Arctic sea ice associated bacterium ARK10142	Γ-proteobacteria	13.82
Bacteria	""	76.42
Chromista;Apicomplexa;Conoidasida;Archigregarinorida;Selenidiidae	Chromists	37.4
Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas naejangsanensis	Α-proteobacteria	19.51
Chromista;Ciliophora;Oligohymenophorea;Peniculida;Parameciidae;Paramecium	""	44.72
Chromista;NA;Dinophyceae;Syndiniales;Syndiniaceae;Hematodinium;Hematodinium sp. ex Carcinus maenas	Dinoflagellates	49.59
Plantae;Chlorophyta;NA;NA;Pycnococcaceae;Pycnococcus;Pycnococcus sp. MBIC10637	Green algae	22.76
Protozoa;NA;Ichthyosporea;Ichthyophonida;NA;Sphaeroforma;Sphaeroforma tapetis	Protozoans	30.89
Chromista;NA;Dinophyceae;NA;NA;Madanidinium;Madanidinium loirii	Dinoflagellates	40.65
Chromista;Haptophyta;NA;Phaeocystales;Phaeocystaceae;Phaeocystis	Haptophytes	64.23
Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae	Γ-proteobacteria	22.76
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;NA;Erythrobacteraceae bacterium	""	2.44
Bacteria;Pseudomonadota;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter	Α-proteobacteria	21.14
Chromista;Bacillariophyta;Coscinodiscophyceae;Stephanodiscales;Stephanodiscaceae;Cyclotella;Cyclotella bodanica	Diatoms	20.33
Plantae;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas pusilla	Green algae	53.66
Chromista;NA;Phaeophyceae;Ectocarpales;Chordariaceae;Halothrix;Halothrix ambigua	Brown algae	9.76
Animalia;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa	""	5.69
Chromista;NA;Dinophyceae;Peridiniales;Kryptoperidiniaceae	Dinoflagellates	26.83
Chromista;NA;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum cf. balticum	Dinoflagellates	37.4
Chromista;Ciliophora;Litostomatea;Haptorida	""	20.33
Chromista;NA;Dinophyceae;Dinophysiales;Dinophysiaceae;Dinophysis;Dinophysis acuminata	Dinoflagellates	43.9
Chromista;NA;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium fundyense	Dinoflagellates	53.66
Protozoa;Euglenozoa;NA;Diplonemea	Euglenoids	9.76
Chromista;Apicomplexa;Conoidasida;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora cf. communis	Chromists	75.61
Chromista;NA;Dinophyceae;Peridiniales;Peridiniaceae;Scrippsiella;Scrippsiella hangoei	Dinoflagellates	82.11
Animalia;Chaetognatha;Sagittoidea;Aphragmophora;Sagittidae;Sagitta;Sagitta sp. DP-2006	Arrow worms	4.07
Chromista;Apicomplexa;Marosporida	Chromists	4.07
Animalia;Arthropoda;Hexanauplia;Calanoida;Paracalanidae;Paracalanus	Calanoid Copepods	78.05
Chromista;Apicomplexa;Conoidasida;Archigregarinorida;Selenidiidae;Filipodium;Filipodium phascolosomae	Chromists	25.2
Chromista;NA;Dinophyceae;Suessiales;Suessiaceae;Pelagodinium;Pelagodinium sp. RCC6123	""	12.2
Animalia;Arthropoda;Insecta;Orthoptera	""	3.25
Chromista;Ciliophora;Prostomatea;Prorodontida;Holophryidae;Holophrya;Holophrya teres	Ciliates	19.51
Chromista;NA;Chrysophyceae;Chromulinales;Chromulinaceae;Ochromonas;Ochromonas sp. TCS-2004	Golden-brown algae	18.7
Fungi;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Sistotrema;Sistotrema brinkmannii	""	13.82
Fungi;Mucoromycota;Glomeromycetes;Glomerales	""	1.63
Plantae;Streptophyta;Magnoliopsida;Ericales;Sapotaceae;Planchonella;Planchonella lauracea	Sapodillas	10.57
Animalia;Arthropoda;Insecta;Neuroptera;Chrysopidae	""	0.81
Chromista;NA;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa;Heterocapsa sp. JD-2012	Dinoflagellates	17.89
Plantae;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Phycodrys;Phycodrys rubens	Sea Oak	5.69
Animalia;Rotifera;Eurotatoria;Ploima;Trichocercidae;Trichocerca;Trichocerca elongata	Rotifers	30.08
Chromista;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodiniellum;Gyrodiniellum shiwhaense	Dinoflagellates	76.42
Plantae;Streptophyta;Magnoliopsida;Alismatales;Zosteraceae;Zostera	Seagrass	44.72
Fungi;Ascomycota	""	60.98
Fungi;Ascomycota;Leotiomycetes	""	25.2
Protozoa;Euglenozoa;Euglenida	""	21.95
Animalia;Orthonectida;NA;NA;Rhopaluridae;Rhopalura;Rhopalura ophiocomae	Orthonectids	32.52
Chromista;NA;Dinophyceae;Noctilucales;Noctilucaceae;Noctiluca;Noctiluca sp.	Dinoflagellates	33.33
Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales	""	8.13
Chromista;Haptophyta;NA;Prymnesiales;Prymnesiaceae;Prymnesium;Prymnesium polylepis	""	1.63
Protozoa;NA;Bigyra;Nanomonadea;NA;Incisomonas;Incisomonas marina	Incisomonas marina	28.46
Fungi;Ascomycota;Dothideomycetes;Dothideales;Saccotheciaceae;Aureobasidium;Aureobasidium sp. AmEc2	""	0.81
Plantae;Chlorophyta;NA;NA;Pycnococcaceae	Green algae	76.42
Plantae;Rhodophyta;Florideophyceae;Gigartinales	Red algae	13.82
Chromista;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros gelidus	Diatoms	74.8
Chromista;NA;Chrysophyceae;NA;NA;Segregatospumella;Segregatospumella sp.	Golden-brown algae	17.07
Chromista;Ciliophora;Oligohymenophorea;Sessilida;Vorticellidae;Carchesium;Carchesium polypinum	""	31.71
Chromista;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;Strobilidium;Strobilidium sp.	Ciliates	10.57
Chromista;Ciliophora;Spirotrichea;Euplotida;Uronychiidae;Diophrys;Diophrys parappendiculata	Ciliates	78.05
Chromista;NA;Chrysophyceae;Hibberdiales;Hibberdiaceae;Hibberdia;Hibberdia magna	Golden-brown algae	39.84
Chromista;Ciliophora;Nassophorea;Nassulida;Furgasoniidae;Furgasonia;Furgasonia blochmanni	Ciliates	26.83
Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Dasania;Dasania sp.	""	1.63
Chromista;NA;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum minimum	Dinoflagellates	69.92
Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Podisma;Podisma pedestris	""	3.25
Chromista;Ciliophora;Spirotrichea;Tintinnida;Tintinnidae;Salpingella;Salpingella sp.	Tintinnids	41.46
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Phaffomycetaceae;Starmera	""	13.82
Chromista;NA;Cryptophyceae;Cryptomonadales;Cryptomonadaceae;Plagioselmis	Chromists	60.16
Chromista;NA;Dinophyceae;Suessiales;Suessiaceae;Pelagodinium;Pelagodinium sp. JD-2012	Dinoflagellates	27.64
Plantae;Rhodophyta;Florideophyceae;Ceramiales;Ceramiaceae;Ceramium;Ceramium affine	Red algae	8.13
Chromista;NA;Dinophyceae;Blastodiniales;NA;Blastodinium;Blastodinium navicula	Dinoflagellates	34.15
Chromista;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium dorsalisulcum	Dinoflagellates	9.76
Chromista;Cercozoa;Thecofilosea	Chromists	39.02
Fungi;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae	""	1.63
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Candida/Metschnikowiaceae;[Candida] akabanensis	""	0.81
Chromista;NA;Dinophyceae;Syndiniales;Syndiniaceae;Hematodinium	Dinoflagellates	34.96
Chromista;Ciliophora;Oligohymenophorea;Philasterida;Cinetochilidae;Sathrophilus;Sathrophilus holtae	Ciliates	82.93
Chromista;NA;Chrysophyceae;NA;NA;NA;Chrysophyceae sp.	""	46.34
Protozoa;NA;Breviatea;NA;NA;Subulatomonas;Subulatomonas tetraspora	Protozoans	9.76
Plantae;Streptophyta;Lycopodiopsida;Selaginellales;Selaginellaceae;Selaginella;Selaginella vogelii	""	0.81
Chromista;NA;Phaeophyceae;Ectocarpales;Chordariaceae;Laminariocolax;Laminariocolax sp.	Brown algae	17.89
Animalia;Annelida;Polychaeta;Sabellida;Sabellariidae;Idanthyrsus;Idanthyrsus australiensis	Paddle-footed annelids	42.28
Plantae;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae	""	6.5
Chromista;Ciliophora;Spirotrichea;Tintinnida;Xystonellidae	""	3.25
Plantae;Streptophyta;Magnoliopsida;Alismatales	Water Plantains And Allies	13.01
Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Selenastraceae	""	13.01
Archaea;Candidatus Thermoplasmatota	Archaea	42.28
Chromista;NA;Dinophyceae;Peridiniales;Diplopsaliaceae;Niea;Niea acanthocysta	Dinoflagellates	17.07
Chromista;NA;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium andersonii	Dinoflagellates	36.59
Protozoa;Cercozoa;Thecofilosea;NA;Ebriacea;Ebria;Ebria tripartita	Protozoans	33.33
Chromista;Ciliophora;Oligohymenophorea;Philasterida	Ciliates	33.33
Protozoa;NA;Bigyra;Nanomonadea;NA;Solenicola;Solenicola setigera	Protozoans	26.02
Bacteria;Pseudomonadota;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;NA;alpha proteobacterium HIMB59	Α-proteobacteria	12.2
Plantae;Streptophyta;Bryopsida	True Mosses	11.38
Chromista;Apicomplexa;Conoidasida;Eucoccidiorida	Chromists	25.2
Chromista;NA;Dinophyceae;Dinophysiales;Dinophysiaceae;Phalacroma;Phalacroma rotundatum	Dinoflagellates	10.57
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira sp. UNC1417	Diatoms	26.02
Chromista;Bacillariophyta;Fragilariophyceae;Licmophorales;Ulnariaceae;Ulnaria;Ulnaria ulna	Diatoms	7.32
